PdfFileName,OpenFileTS, StartCheckTS, EndCheckTS, CheckTime(ms), TotalTime(ms), 
Toward a Decentralized| Trust-Less Marketplace for Brokered IoT Data Trading Using Blockchain.pdf,1594456184125.8628,1594456184198.1838,1594456184470.1492,271.96550369262695,344.2864418029785
Towards Application Portability on Blockchains.pdf,1594456186573.8215,1594456186751.1765,1594456186979.179,228.00230979919434,405.35736083984375
Towards Blockchain Interoperability Improving Video Games Data Exchange.pdf,1594456189151.2224,1594456189175.6997,1594456189372.6772,196.9776153564453,221.45485877990723
Towards Post-Quantum Blockchain- A Review on Blockchain Cryptography Resistant to Quantum Computing Attacks.pdf,1594456191478.6138,1594456192333.4646,1594456192770.4624,436.9978904724121,1291.8486595153809
Towards Secure and Decentralized Sharing of IoT Data.pdf,1594456194873.3857,1594456194912.4258,1594456195301.0164,388.59057426452637,427.6306629180908
Traceability in Permissioned Blockchain.pdf,1594456197427.2356,1594456197455.9688,1594456197768.936,312.96730041503906,341.70055389404297
Trinity- A Byzantine Fault-Tolerant Distributed Publish-Subscribe System with Immutable Blockchain-based Persistence.pdf,1594456199895.5188,1594456199938.932,1594456200128.933,190.0012493133545,233.4144115447998
Trust access authentication in vehicular network based on blockchain.pdf,1594456202310.5679,1594456202549.8418,1594456203985.845,1436.0032081604004,1675.2772331237793
TrustChain- Trust Management in Blockchain and IoT Supported Supply Chains.pdf,1594456206198.7952,1594456206325.0515,1594456206597.0535,272.0019817352295,398.2584476470947
Unleashing the Full Potential of Blockchain Technology for Security-Sensitive Business Applications.pdf,1594456208770.2893,1594456208795.702,1594456209100.787,305.0851821899414,330.49774169921875
Why Blockchain Is Important for Software Developers| and Why Software Engineering Is Important for Blockchain Software (Keynote).pdf,1594456211292.3438,1594456211312.603,1594456211384.3967,71.79379463195801,92.05293655395508
Will Blockchain Technology Become a Reality in Sensor Networks.pdf,1594456213525.3826,1594456213571.0623,1594456213700.063,129.00066375732422,174.6804714202881
Yugala- Blockchain based Encrypted Cloud Storage for IoT Data.pdf,1594456215798.8115,1594456215918.327,1594456216086.3342,168.00737380981445,287.5227928161621
zk-AuthFeed- How to Feed Authenticated Data into Smart Contract with Zero Knowledge.pdf,1594456218306.6208,1594456218386.0461,1594456218922.0115,535.9652042388916,615.3905391693115
