PdfFileName,OpenFileTS, StartCheckTS, EndCheckTS, CheckTime(ms), TotalTime(ms), 
Toward a Decentralized| Trust-Less Marketplace for Brokered IoT Data Trading Using Blockchain.pdf,1594389836741.3286,1594389837041.0886,1594389837299.352,258.26358795166016,558.0234527587891
Towards Application Portability on Blockchains.pdf,1594389839455.256,1594389840244.416,1594389840489.4082,244.99225616455078,1034.1520309448242
Towards Blockchain Interoperability Improving Video Games Data Exchange.pdf,1594389842645.136,1594389842724.6726,1594389842943.6528,218.9803123474121,298.51698875427246
Towards Post-Quantum Blockchain- A Review on Blockchain Cryptography Resistant to Quantum Computing Attacks.pdf,1594389845138.0688,1594389849457.7346,1594389850394.8564,937.1218681335449,5256.787538528442
Towards Secure and Decentralized Sharing of IoT Data.pdf,1594389852618.874,1594389852769.8694,1594389853436.9084,667.039155960083,818.0344104766846
Traceability in Permissioned Blockchain.pdf,1594389855631.397,1594389855735.7559,1594389856553.9104,818.1545734405518,922.513484954834
Trinity- A Byzantine Fault-Tolerant Distributed Publish-Subscribe System with Immutable Blockchain-based Persistence.pdf,1594389858642.7468,1594389858816.403,1594389859020.402,203.99904251098633,377.6552677154541
Trust access authentication in vehicular network based on blockchain.pdf,1594389861223.5906,1594389862233.207,1594389863705.318,1472.1112251281738,2481.7276000976562
TrustChain- Trust Management in Blockchain and IoT Supported Supply Chains.pdf,1594389865839.168,1594389866278.2932,1594389866565.3337,287.04071044921875,726.165771484375
Unleashing the Full Potential of Blockchain Technology for Security-Sensitive Business Applications.pdf,1594389868705.3281,1594389868793.2153,1594389869118.1821,324.9669075012207,412.8539562225342
Why Blockchain Is Important for Software Developers| and Why Software Engineering Is Important for Blockchain Software (Keynote).pdf,1594389871206.27,1594389871277.9802,1594389871373.3467,95.36623954772949,167.07658767700195
Will Blockchain Technology Become a Reality in Sensor Networks.pdf,1594389873500.1455,1594389873695.1277,1594389873840.1287,145.00093460083008,339.9832248687744
Yugala- Blockchain based Encrypted Cloud Storage for IoT Data.pdf,1594389875961.8088,1594389876473.4016,1594389876674.393,200.99163055419922,712.5842571258545
zk-AuthFeed- How to Feed Authenticated Data into Smart Contract with Zero Knowledge.pdf,1594389878915.7422,1594389879222.9016,1594389879783.9028,561.0013008117676,868.1607246398926
